name,AngelList_website,tagline
"Flipmotion, Inc (RideBlock)",https://angel.co/company/flip-technologies-3,RideBlock -  Activity & motion tracker for skateboards and longboards
Boon,https://angel.co/company/boon-3,making referral recruiting effortlessly scalable and infinitely effective
TargetVision,https://angel.co/company/targetvision,Topgolf of Shooting
Tackl,https://angel.co/company/tackl-1,Product Hunt / TripAdvisor for sporting goods consumers.
Focus Now Solutions,https://angel.co/company/focus-now-solutions,2oz Focus-Enhancing Shot
EasyPeasy,https://angel.co/company/easypeasy,Learning through play
Antesy,https://angel.co/company/antesy-1,Social Fantasy Sports
Ōtolith Labs,https://angel.co/company/otolith-labs,First therapeutic for vertigo. Most effective therapeutic for VR and Motion sickness.
Just Hosting,https://angel.co/company/just-hosting,
Film Armada,https://angel.co/company/film-armada-1,Online Editorial Film Streaming Magazine (New Yorker for Film) 
Babelverse,https://angel.co/company/babelverse,Enabling Global Communication: People-Powered Universal Translator
Arro,https://angel.co/company/arro,Big data buying guide
Plum.io,https://angel.co/company/plum-io,Predict Certain
NuHabitat,https://angel.co/company/nuhabitat,Private Branded MLS Search Portals
Tuee,https://angel.co/company/tuee,Guest Relationship Management (GRM) Technology
TransparentChoice,https://angel.co/company/transparentchoice,TransparentChoice Simplifies Collaborative Decision Making
BONZOI,https://angel.co/company/bonzoi,collaborative book publishing & e-commerce platform
Grofolio,https://angel.co/company/grofolio,Your alternative investments marketplace
Fluid Management Systems,https://angel.co/company/fluid-management-systems,Non-Invasive Liquid Level Measurement 
LuxTNT.com,https://angel.co/company/luxtnt-com,Rent the Runway for Asia
FirstJob.me,https://angel.co/company/firstjob-me,Young professionals' Latin America Marketplace
Dibbz,https://angel.co/company/dibbz,Dibbz is a new mobile ad tech company that provides real rewards
Snaapiq,https://angel.co/company/snaapiq-1,Crowdsourced advertising through visual storytelling
ProVazo,https://angel.co/company/provazo,Better Blood Sampling Technology
Syzen Analytics,https://angel.co/company/syzen-analytics-1,Systems Analytics company whose products enable impactful  in-store merchandising
Lawnmower,https://angel.co/company/lawnmower,"Bitcoin & Blockchain Investing, News & Market Data"
TargetVision,https://angel.co/company/targetvision,Topgolf of Shooting
WeTrack,https://angel.co/company/wetrack-1,Operations software to plan and deliver events
Contraktor,https://angel.co/company/contraktor,
Babelverse,https://angel.co/company/babelverse,Enabling Global Communication: People-Powered Universal Translator
Alorum,https://angel.co/company/alorum,own your marketing
Plum.io,https://angel.co/company/plum-io,Predict Certain
Tuee,https://angel.co/company/tuee,Guest Relationship Management (GRM) Technology
Grofolio,https://angel.co/company/grofolio,Your alternative investments marketplace
Fluid Management Systems,https://angel.co/company/fluid-management-systems,Non-Invasive Liquid Level Measurement 
LuxTNT.com,https://angel.co/company/luxtnt-com,Rent the Runway for Asia
FirstJob.me,https://angel.co/company/firstjob-me,Young professionals' Latin America Marketplace
ProVazo,https://angel.co/company/provazo,Better Blood Sampling Technology
Syzen Analytics,https://angel.co/company/syzen-analytics-1,Systems Analytics company whose products enable impactful  in-store merchandising
Lawnmower,https://angel.co/company/lawnmower,"Bitcoin & Blockchain Investing, News & Market Data"
WeTrack,https://angel.co/company/wetrack-1,Operations software to plan and deliver events
Contraktor,https://angel.co/company/contraktor,
Epiclist,https://angel.co/company/epiclist,Explore the world. Everywhere. Anytime.
ElasticDot,https://angel.co/company/elasticdot,The Platform as a Service for WordPress
Flowify,https://angel.co/company/flowify-1,Helping the hospitality industry to increase revenue whilst reducing costs
Malartu,https://angel.co/company/malartu,Malartu is a business intelligence platform for business advisors and their clients.
Cloudo,https://angel.co/company/cloudo,"Save time with one place to search, control and access all your online apps."
HowFactory,https://angel.co/company/howfactory,Instructables for work 
OpenRide,https://angel.co/company/openride,Premium city to city ride sharing
Péarlaí,https://angel.co/company/pearlai,"Google analytics for physical retail sites only better, more accurate & greater detail."
Wasatch Powder Monkeys,https://angel.co/company/wasatch-powder-monkeys,Game-changing Sports Rack System & Outdoor Product Crowdsourcing
ElasticDot,https://angel.co/company/elasticdot,The Platform as a Service for WordPress
Flowify,https://angel.co/company/flowify-1,Helping the hospitality industry to increase revenue whilst reducing costs
Malartu,https://angel.co/company/malartu,Malartu is a business intelligence platform for business advisors and their clients.
HowFactory,https://angel.co/company/howfactory,Instructables for work 
OpenRide,https://angel.co/company/openride,Premium city to city ride sharing
Péarlaí,https://angel.co/company/pearlai,"Google analytics for physical retail sites only better, more accurate & greater detail."
StartupDigest,https://angel.co/company/startupdigest,Meet people and learn more in the startup world
Housebites,https://angel.co/company/housebites,Release your inner chef
DueProps,https://angel.co/company/dueprops,Gamifying the $46 Billion Employee Incentives and Motivation Market
DATAVOTE,https://angel.co/company/datavote,Datavote validates and scores customer information for businesses. 
WhoAPI,https://angel.co/company/whoapi,WhoAPI transforms raw domain data into machine readable outputs
TapCanvas,https://angel.co/company/tapcanvas,Contextual mobile apps.
Cityblis,https://angel.co/company/cityblis,Cityblis is a combination ecommerce and digital marketing platform for fashion brands
Kera,https://angel.co/company/kera,The Progress Bar For Everyone
Kitterly,https://angel.co/company/kitterly,Complete knitting & crochet kits to make anything.
Malang Studio,https://angel.co/company/malang-studio,Gamified Alarm App; already #1 Alarm App in Asia
mist.io,https://angel.co/company/mist-io,manage the clouds
PoshPacker,https://angel.co/company/poshpacker,A discovery booking-site for stylish-budget travel lodging & a travel community worldwide.
Monetsu,https://angel.co/company/monetsu,Custom and compliant blockchain technology for the real world.
ConcertWith.me,https://angel.co/company/concertwith-me,Automated concert promotion
Omvana,https://angel.co/company/omvana,The Spotify of Meditation
AFINITY,https://angel.co/company/afinity,Next Generation Mobile Interest Graph
Preesale,https://angel.co/company/preesale,Ticketing for Facebook Event
BloomThis,https://angel.co/company/bloomthis,Online flower delivery service that sends luxury flowers on demand or  via subscription
CuidaMiMascota,https://angel.co/company/cuidamimascota,"Better care, safer & cheaper than a kennel. "
"Visabot, a DoNotPay company",https://angel.co/company/visabot,Visabot is Ai-powered chat bot streamlining the US immigration
VisualizeROI,https://angel.co/company/visualizeroi,Value Collaboration Platform
Argus Insights,https://angel.co/company/argus-insights,Product Market Fit Analytics Powered By Design Thinking
Enliken,https://angel.co/company/enliken,Enliken is the Visa of the data economy. We help people and businesses transact with data.
"Fitly, Creators of SmartPlate",https://angel.co/company/fitly,Intelligent Nutrition Platform
FirstString,https://angel.co/company/firststring,High school athletes share their story
United Mobile Apps,https://angel.co/company/united-mobile-apps,
Vocalize Mobile,https://angel.co/company/vocalize-mobile,Solving The Mobile Discovery Problem For Local Businesses
Gloopt,https://angel.co/company/gloopt,The easiest way to create a professional video for your business
LawKick,https://angel.co/company/lawkick,The easiest way to find a lawyer.
Amplicare,https://angel.co/company/amplicare,Turning Pharmacists into Healthcare Superheroes
Delver,https://angel.co/company/delver-1,Delver is a platform for natural language interfaces
Dashbook,https://angel.co/company/dashbook,Delivering The Information You Care About Most
EDMdesigner,https://angel.co/company/edmdesigner,Responsive email design made simple
Hashtago,https://angel.co/company/hashtago,Hashtago is a cutting edge technological solution for digital marketing.
SpecifiedBy,https://angel.co/company/specifiedby,Building Product Search & Comparison
Tech.eu,https://angel.co/company/tech-eu,A digital publication dedicated to covering the European technology industry in depth
"Zest,Inc.",https://angel.co/company/zest-inc,Automating and Optimizing Resource Scheduling
Clariflow by iDx Ventures,https://angel.co/company/idx-ventures-dba-clariflow,DIY screening for Prostate Issues
mapworld,https://angel.co/company/mapworld,changing the map vision
Blue.com,https://angel.co/company/blue-com-1,Religion substitute
ITFinity,https://angel.co/company/itfinity,
The Backscratchers,https://angel.co/company/the-backscratchers,Fixers for the creative industry – connecting companies with talent for projects
SmartWall,https://angel.co/company/smartwall,new means of communication between brands and consumers
BeFresh,https://angel.co/company/befresh,Crowdsourced Street Style + Commerce
Vendly,https://angel.co/company/vendly-9,A free mobile marketplace in your pocket.
Local Magnet,https://angel.co/company/local-magnet,Direct Response Marketing for SMB's.
Figr,https://angel.co/company/figr,Digital retail receipts and loyalty systems
BrightLoop,https://angel.co/company/brightloop,Evernote for Teachers
Postach.io,https://angel.co/company/postach-io,The Evernote powered blogging platform.
Zilyo,https://angel.co/company/zilyo,Vacation Rental Meta Search
WeStore,https://angel.co/company/westore,"Make space, not stress"
BrightSun,https://angel.co/company/brightsun,Algorithmic private equity deal-sourcing
Springboard Financial Services,https://angel.co/company/springboard-financial-services,Student loans for vocational training
Backchat,https://angel.co/company/backchat-1,Anonymously message your friends
Gest,https://angel.co/company/gest,Working on the most accurate gestural interface to date
ActiveNet Technologies,https://angel.co/company/activenet-technologies,data integration software
TrueRev,https://angel.co/company/truerev,FinanceOps for the 21st Century
Vugo,https://angel.co/company/vugo,The Passenger Entertainment Experience for Ridesharing & Autonomous Cars
SaaS Builders,https://angel.co/company/saas-builders,SaaS business factory 
TheraBracelet,https://angel.co/company/therabracelet,The only wearable that instantly improves your speed and strength 
Glass,https://angel.co/company/glass,"Bridging online & offline apparel, accessory shopping via social discovery technology."
Poikos,https://angel.co/company/poikos,The Quantified Selfie: Scan the body in 3D from two pictures on any device
Pear Analytics,https://angel.co/company/pear-analytics,
Purple Cow,https://angel.co/company/purple-cow,Language-Free Crowdsourcing platform for  Designs
SWOL,https://angel.co/company/swol,Daily fantasy soccer meets Clash of Clans
Hitpad,https://angel.co/company/hitpad,The most user friendly trends discovery platform
Light of Hand,https://angel.co/company/light-of-hand,Awesome card battle games on Mobile
StreamFIT,https://angel.co/company/streamfit-1,The fitness version of Netflix
GetHealthy,https://angel.co/company/gethealthy-2,Patient engagement software and services powering the Direct Primary Care revolution
True Form,https://angel.co/company/true-form,Wearable resistance band system
Say,https://angel.co/company/sayapp,Say brings polling to life
Blendin,https://angel.co/company/blendin,Connecting friends when going out!
Vibin,https://angel.co/company/vibin,Photo Notes
Bahari Energy,https://angel.co/company/bahari-energy,Game Changer in Wind Energy
Carveniche Technologies,https://angel.co/company/carveniche-technologies,beGalileo. An adaptive learning platform for Mathematics for K-12 kids. 
Occasion,https://angel.co/company/occasion,Shopify for service businesses
RistCall,https://angel.co/company/ristcall,Wearable patient call bell system for healthcare
Noteables,https://angel.co/company/noteables-inc-1,"The most authentic way to keep, share and find moments, memories, and relive nostalgia."
Meet Boutique (漫酒店),https://angel.co/company/meet-boutique,Uber in travel and lifestyle
Everythink,https://angel.co/company/everythink,Intelligent assistants who dramatically simplify & augment human engagement.
Tunes Alive,https://angel.co/company/tunes-alive,The Music Ecosystem®
Stagedom,https://angel.co/company/stagedom,"Real time, live marketing platform for the entertainment industry"
AppSurfer,https://angel.co/company/appsurfer,Instant Access to your apps without downloading
GeniusGiver,https://angel.co/company/geniusgiver,
Pwinty,https://angel.co/company/pwinty,API for printing stuff
OrdrIT,https://angel.co/company/ordrit,In-Venue Mobile Ordering and Spectator Analytics Platform
YouCommentate,https://angel.co/company/youcommentate,"Reinventing TV with fan-sourced, live audio commentaries – starting with sport."
Jobhuk (Acquired by Compunnel),https://angel.co/company/jobhuk,Crowdsourced Recruitment Marketplace -  99Designs for Staffing Industry 
Confabb,https://angel.co/company/confabb,
Linkffiti.com,https://angel.co/company/cloudmarked,Collaborative search/organization of corporate web content
100mentors,https://angel.co/company/100-mentors,Meet your future self
Stellup,https://angel.co/company/stellup,Social fundraising and engagement for educational institutions
CodeMonkey Studios,https://angel.co/company/codemonkey-studios,High-engagment coding curriculum
"NTWC, LLC",https://angel.co/company/ntwc-llc-developer-of-plume,Spice up your text life!
OMAK Technologies,https://angel.co/company/omak-technologies,SaaS based Restaurant Management Solution
PrayerSpark,https://angel.co/company/prayerspark-1,SaaS mobile health with white label clinical apps
Social High,https://angel.co/company/socialhigh,Social High is the Facebook for the Cannabis Community
IMAGINIE,https://angel.co/company/imaginie,Crowdsourcing for individual grading and feedback
ScoutDay,https://angel.co/company/scoutday,Digital Showcase App for Baseball Players
Intelligent PPM,https://angel.co/company/intelligentppm,Business Process Automation for Enterprise Project Management
Gogocater (formerly GetQuik),https://angel.co/company/getquik,"GrubHub for Catering,  Over $23 million in Orders Processed"
TeleSkin,https://angel.co/company/teleskin,Mobile and clinical skin cancer analysis
Adjacent Innovations,https://angel.co/company/adjacent-innovations,Mobile services and ordering application
SleepOut.com,https://angel.co/company/sleepout-com,Accommodation Marketplace for Emerging Markets
Input,https://angel.co/company/input,We launch beautifully crafted products for bold-thinking brands and startups.
Vliv,https://angel.co/company/vliv-2,Video app constellation
IntoPrint Publishing,https://angel.co/company/intoprint-publishing,Bringing high quality out-of-print books back to readers as both print and e-books.
Actualog,https://angel.co/company/actualog,Aсtualog - Social PIM
Bottleshake,https://angel.co/company/bottleshake,Targeted 2 to 4 person networking at cafes & wine bars 
Wattage,https://angel.co/company/wattage,Build hardware in the browser
NAMU,https://angel.co/company/namu,Pinterest meets banking
Auto Force,https://angel.co/company/auto-force,Online Used Car Auction Platform for Private Party Cars
Lifeslice,https://angel.co/company/lifeslice,"Create videos, together"
VEDA Data Solutions,https://angel.co/company/veda-data-solutions,VEDA makes healthcare more accessible and affordable through data automation.
SportsGuru,https://angel.co/company/sportsguru-1,SportsGuru is the place where fans talk about sports - via short video
Zinc.,https://angel.co/company/group-office-buys-1,eCommerce Incubator 
Updown Technologies,https://angel.co/company/updown-technologies,Your personalized fitness experience
Alexapath,https://angel.co/company/alexapath-1,
FINBOA,https://angel.co/company/finboa,Automate back office processes for community and regional banks
Abaka Health,https://angel.co/company/abaka-health,Simplifying health care
Songdrop,https://angel.co/company/songdrop,Delicious for music
DecoLabs,https://angel.co/company/decolabs,"explore, simulate, configure and review interior designs"
Uruut,https://angel.co/company/uruut,Advanced Online Fundraising for Nonprofits
Likeeds,https://angel.co/company/likeeds,First vertical market for Babies&Kids in Latam
Gondola,https://angel.co/company/gondola,Dynamic Pricing for Games
SIVA,https://angel.co/company/siva-cycle,"The First Aid Kit for Electricity -  portable clean energy anywhere, anytime"
Palo Alto Scientific,https://angel.co/company/palo-alto-scientific,Bringing Sport Science To Everyone
Metagoo,https://angel.co/company/metagoo,"Pin the Internet on things, literally!"
PoliticalTracker.com,https://angel.co/company/politicaltracker-com-1,Accountability For All
MyWants,https://angel.co/company/mywants,Local Services Marketplace
MENCANTA,https://angel.co/company/mencanta,Tinder for Fashion 
BePretty,https://angel.co/company/bepretty,The OpenTable for Beauty
thingtech,https://angel.co/company/thingtech,"Real time fleet and asset tracking, monitoring, and telematics software"
PerchBaby,https://angel.co/company/sensies,Intelligent baby monitoring system  
Texting Base,https://angel.co/company/texting-base,SMS Marketing Automation Platform w Personalization
Bike-ID,https://angel.co/company/bike-id-1,Bike-ID provides quick and easy bike-insurance through a mobile app. 
Aliviar Health,https://angel.co/company/aliviar-health,Disruptive mHealth for Sleep Apnea & More
Elevatr,https://angel.co/company/elevatr,Navigating Mental Health...Together.
Human Potential Project  (HP2Online),https://angel.co/company/human-potential-project-hp2online,AI Reboots the Personal Growth and Development Business
Invitrometrix,https://angel.co/company/invitrometrix,Making the Invisible Visible: detect cellular changes that other devices cannot.
Manubia,https://angel.co/company/manubia,E-commerce price and sales analytics
DriverNotes,https://angel.co/company/driver-notes,Mint.com for car owners
HomeJab,https://angel.co/company/homejab,Real Estate Media Production
Mimir Health Intelligence,https://angel.co/company/mimir-health,Health Data Transformed into Health Intelligence
Kanari,https://angel.co/company/kanari,Kanari helps you turn customer data into insights and actions
WittPic,https://angel.co/company/wittpic-1,Wittpic is the photo contests app.
Analyttica Datalab,https://angel.co/company/analyttica-datalab,Simulation based Analytics Training & Data Mining
SchoolSupplies.com,https://angel.co/company/schoolsupplies-com,"Create your own bundle of school supplies, shipped right to your door"
QUANTGENE,https://angel.co/company/quantgene,We help detect 12 cancers at early stages in the blood.
Ivory Row,https://angel.co/company/ivory-row,Direct-to-consumer cashmere (Warby Parker)
BestFit Mobile,https://angel.co/company/bestfit-mobile-2,Retail Beacon Engagement with store Associates as the Cornerstone
V-Sense Medical Devices,https://angel.co/company/vital-2,The future of vital sign monitoring
Betterpress,https://angel.co/company/betterpress-1,Collaborative publishing. Content Marketing SaaS. It's the anti-Yelp.
Market Financed Inventions,https://angel.co/company/market-financed-inventions,A unique just-in-time financing system that brings to market useful inventions
socialinfluen.se,https://angel.co/company/socialinfluen-se,Hyper-monetizing influencer followers
Maria's Gourmet Kitchen,https://angel.co/company/maria-s-gourmet-kitchen-1,"Fresh, Ready-to-Cook Dinner Kits. Delivered."
CM First Group,https://angel.co/company/cm-first-group-2,We migrate old code to New Code automatically.
TheChisel,https://angel.co/company/thechisel-1,"THE social media network for public policy, curated by experts"
The Sequencing Center,https://angel.co/company/thesequencingcenter,Prescriptive clinical genome sequencing pipelines.
Zephyr Digital,https://angel.co/company/zephyr-digital-1,Premium digital media agency and monetization platform
Walk-in,https://angel.co/company/walk-in,"Walk-in Appointment, Mobile Payment & Loyalty App"
FlypBox,https://angel.co/company/flypbox-inc,Flypin' Easy Retail
Foreal Foods (formerly Coocburg),https://angel.co/company/cocoburg,Brooklyn Based Purveyors of the World's First Coconut Jerky
MeSeems,https://angel.co/company/meseems,Online platform for market research
Carii,https://angel.co/company/carii,A unique trusted network for communities
NexStop Studio,https://angel.co/company/nexstop-studio,Selfit - Mixed Reality Application for Image & Video Selfies
Corporate360,https://angel.co/company/corporate360-1,B2B Marketing Data Cloud Company
Athena Network Solutions LLC (Athenets),https://angel.co/company/athena-network-solutions-llc-athenets,Virtual hands-on Laboratory for E-Learning
Healthy Headie Lifestyle,https://angel.co/company/healthy-headie-lifestyle,Direct sales for Cannabis lifestyle products
Showzee,https://angel.co/company/showzee,Connecting people around interests & experiences
BlueMax Networks,https://angel.co/company/bluemax-networks,Better way to send money overseas
After Care Apps,https://angel.co/company/after-care-apps,Addiction After Care Management Software 
Vindicoat,https://angel.co/company/vindicoat-llc,Vindicoat owns and licenses a pre-treatment molecular bonding process for metal adhesion
Greenzorro,https://angel.co/company/greenzorro,Combining gambling with investing
Inorbis Medical,https://angel.co/company/inorbis-medical,New Surgical Dissection Device (SDD)
Vahanalytics  (VA),https://angel.co/company/va-urbtranz-technologies-pvt-ltd,Driving and fleet behaviour insights through smarter data
GrabJobs,https://angel.co/company/grabjobs,Connecting Employers and Job Seekers instantly
NearU,https://angel.co/company/nearu-1,Location Intelligent - Deals App
Power Group (PWRG),https://angel.co/company/power-group-pwrg,AR/VR content creation!! 
Trade Hounds,https://angel.co/company/subease,Blue Collar LinkedIn
The Porter Group,https://angel.co/company/the-porter-group,Training and investing in conscious capitalists!
Spruik,https://angel.co/company/spruik,Digitalising Word of Mouth Referrals
Cnekt,https://angel.co/company/cnekt,Connect face-to-face with like-minded people to enjoy your favorite activities
MusicSiren,https://angel.co/company/musicsiren-1,Music Education based social media site
TickTickTickets,https://angel.co/company/tickticktickets,Mobile Event Discovery + Ticketing Platform
Cybit,https://angel.co/company/cybit-1,Search Connect Share
Remini,https://angel.co/company/remini-1,Child-centric family network
Rchive,https://angel.co/company/rchive-1,"Proprietary e-reader to share, collaborate, track and revoke access to sensitive documents"
Metrosetter.com,https://angel.co/company/metrosetter-com,The short term booking platform for professional hosts.
Maatrum Technologies,https://angel.co/company/maatrum-technologies,Online real estate title verification startup
Duranc,https://angel.co/company/duranc,Do More With Surveillance
Looper,https://angel.co/company/loopertravel,A friend... in every city!
Coinnections,https://angel.co/company/coinnections,AML/KYC as a service for the Cryptocurrenty Industry and beyond
Uppiddee,https://angel.co/company/uppiddee-1,Intelligent Corporate Wellbeing Software 
AdLib Mediation,https://angel.co/company/adlib-mediation,Mobile Advertising Optimization Engine
LCA Partnerships,https://angel.co/company/lca-partnerships,Investment Club Investing in Biotech with 28% Annual Return Since Inception c 2011
Hedge,https://angel.co/company/hedge-1,Guided investing made easy
Padlist.com,https://angel.co/company/padlist,The smarter way to find and list pads
jobi.tn,https://angel.co/company/jobi-tn,
Lighthouse LGBT,https://angel.co/company/lighthouse_lgbt,LGBTQ Affirming Healthcare Directory
Marakana,https://angel.co/company/marakana,
orbose,https://angel.co/company/orbose,Retail automation made easy
ZOCKO.COM,https://angel.co/company/zocko-com,Bridging social media & e-commerce
Virdocs Software,https://angel.co/company/virdocs-software,Digital content marketplace (e-textbooks)
Warwick Analytics,https://angel.co/company/warwick-analytics,Disruptive Root Cause Analysis Software for Manufacturing
Stagend,https://angel.co/company/stagend,Airbnb for entertainers - book entertainers for your event
YourCabs,https://angel.co/company/yourcabs,A technology platform to aggregate cabs in India
TicketText Group,https://angel.co/company/tickettext,Digital Ticketing. Content Creation. Venue Operations. Everything Comedy. 
Howler,https://angel.co/company/howler-1,"""Stop Searching Your City & Start Discovering It."""
Bithaus,https://angel.co/company/bithaus,Bithaus is a crypto-currency oriented startup
Robotics IND,https://angel.co/company/robotics-ind,"Manage your robot vacuum like Nest, and spy on your nanny, too"
RWND,https://angel.co/company/rwnd,Fun looping videos that rewind.
Borrow,https://angel.co/company/rentable-1,A community marketlpace for sharing goods and services with your neighbors
Mashvisor,https://angel.co/company/mashvisor,Real Estate Investment Analytics
CovalentCareers,https://angel.co/company/covalentcareers,Career development for healthcare professionals
Scanit,https://angel.co/company/scanit-1,The Most Powerful Direct Marketing App In The World!
RotoJam,https://angel.co/company/rotojam,Daily fantasy sports for the fun of it!
Eison Triple Thread,https://angel.co/company/ettsf,We design and create made-to-measure wardrobes that do more and fit better.
Fitso - Running & Fitness,https://angel.co/company/fitso-running-fitness,
AKUA,https://angel.co/company/akua,
INRFOOD,https://angel.co/company/inrfood,Nutrition beyond calories
Style Jukebox,https://angel.co/company/style-jukebox,24/192 High-Resolution Music Service
C View Technologies,https://angel.co/company/c-view-technologies,Operational Excellence Platform & Modules
Smailex,https://angel.co/company/smailex,an Expedia-like Shipping Service
Project Shoe,https://angel.co/company/project-shoe,Design Your Own Shoe E-Commerce Platform
Tysdo - Things You Should Do,https://angel.co/company/tysdo-things-you-should-do,A platform that suggest experiences based on your interests
Wedy,https://angel.co/company/wedy,All love for your Wedding.
Wishround,https://angel.co/company/wishround,Friends funding service for e-commerce
Sockeye Technologies,https://angel.co/company/sockeye-technologies,Maintenance Scheduling Made Easy
Marmotex,https://angel.co/company/marmolokos,Food/Meal Order & Subscription Plataform
Karisma Kidz,https://angel.co/company/karisma-kidz,Mind Candy for Moods
MagniFinance.com,https://angel.co/company/magnifinance-com,
timeSpot,https://angel.co/company/timespot,A social calendar for everyday events
Finamatic,https://angel.co/company/finamatic-sas,corporate finance platform for SMEs
WoowBow,https://angel.co/company/woowbow,Catering As Easy As Pie
Alma Suite,https://angel.co/company/alma-suite,Boost communication and productivity inside companies 
GEBNI,https://angel.co/company/gebni,The stock market app for restaurant food
Singles On Main,https://angel.co/company/singles-on-main,Professional Matchmaking
Book Like A Boss,https://angel.co/company/book-like-a-boss,All--in-one booking website and platform for Side-Hustlers
NourishWise,https://angel.co/company/nourishwise,Eating healthy at local restaurants. Simplified. 
StartupDigest,https://angel.co/company/startupdigest,Meet people and learn more in the startup world
Housebites,https://angel.co/company/housebites,Release your inner chef
DueProps,https://angel.co/company/dueprops,Gamifying the $46 Billion Employee Incentives and Motivation Market
DATAVOTE,https://angel.co/company/datavote,Datavote validates and scores customer information for businesses. 
WhoAPI,https://angel.co/company/whoapi,WhoAPI transforms raw domain data into machine readable outputs
TapCanvas,https://angel.co/company/tapcanvas,Contextual mobile apps.
Cityblis,https://angel.co/company/cityblis,Cityblis is a combination ecommerce and digital marketing platform for fashion brands
Kera,https://angel.co/company/kera,The Progress Bar For Everyone
Kitterly,https://angel.co/company/kitterly,Complete knitting & crochet kits to make anything.
Malang Studio,https://angel.co/company/malang-studio,Gamified Alarm App; already #1 Alarm App in Asia
mist.io,https://angel.co/company/mist-io,manage the clouds
PoshPacker,https://angel.co/company/poshpacker,A discovery booking-site for stylish-budget travel lodging & a travel community worldwide.
Monetsu,https://angel.co/company/monetsu,Custom and compliant blockchain technology for the real world.
ConcertWith.me,https://angel.co/company/concertwith-me,Automated concert promotion
Omvana,https://angel.co/company/omvana,The Spotify of Meditation
AFINITY,https://angel.co/company/afinity,Next Generation Mobile Interest Graph
Preesale,https://angel.co/company/preesale,Ticketing for Facebook Event
BloomThis,https://angel.co/company/bloomthis,Online flower delivery service that sends luxury flowers on demand or  via subscription
CuidaMiMascota,https://angel.co/company/cuidamimascota,"Better care, safer & cheaper than a kennel. "
"Visabot, a DoNotPay company",https://angel.co/company/visabot,Visabot is Ai-powered chat bot streamlining the US immigration
VisualizeROI,https://angel.co/company/visualizeroi,Value Collaboration Platform
Argus Insights,https://angel.co/company/argus-insights,Product Market Fit Analytics Powered By Design Thinking
Enliken,https://angel.co/company/enliken,Enliken is the Visa of the data economy. We help people and businesses transact with data.
"Fitly, Creators of SmartPlate",https://angel.co/company/fitly,Intelligent Nutrition Platform
FirstString,https://angel.co/company/firststring,High school athletes share their story
Vocalize Mobile,https://angel.co/company/vocalize-mobile,Solving The Mobile Discovery Problem For Local Businesses
Gloopt,https://angel.co/company/gloopt,The easiest way to create a professional video for your business
Boomset,https://angel.co/company/boomset,Event software solutions improving on-site efficiency at events.
LawKick,https://angel.co/company/lawkick,The easiest way to find a lawyer.
Amplicare,https://angel.co/company/amplicare,Turning Pharmacists into Healthcare Superheroes
Delver,https://angel.co/company/delver-1,Delver is a platform for natural language interfaces
Dashbook,https://angel.co/company/dashbook,Delivering The Information You Care About Most
EDMdesigner,https://angel.co/company/edmdesigner,Responsive email design made simple
Hashtago,https://angel.co/company/hashtago,Hashtago is a cutting edge technological solution for digital marketing.
SpecifiedBy,https://angel.co/company/specifiedby,Building Product Search & Comparison
Tech.eu,https://angel.co/company/tech-eu,A digital publication dedicated to covering the European technology industry in depth
"Zest,Inc.",https://angel.co/company/zest-inc,Automating and Optimizing Resource Scheduling
Clariflow by iDx Ventures,https://angel.co/company/idx-ventures-dba-clariflow,DIY screening for Prostate Issues
mapworld,https://angel.co/company/mapworld,changing the map vision
Blue.com,https://angel.co/company/blue-com-1,Religion substitute
United Mobile Apps,https://angel.co/company/united-mobile-apps,
ITFinity,https://angel.co/company/itfinity,
The Backscratchers,https://angel.co/company/the-backscratchers,Fixers for the creative industry – connecting companies with talent for projects
SmartWall,https://angel.co/company/smartwall,new means of communication between brands and consumers
BeFresh,https://angel.co/company/befresh,Crowdsourced Street Style + Commerce
Local Magnet,https://angel.co/company/local-magnet,Direct Response Marketing for SMB's.
Figr,https://angel.co/company/figr,Digital retail receipts and loyalty systems
BrightLoop,https://angel.co/company/brightloop,Evernote for Teachers
Postach.io,https://angel.co/company/postach-io,The Evernote powered blogging platform.
Zilyo,https://angel.co/company/zilyo,Vacation Rental Meta Search
WeStore,https://angel.co/company/westore,"Make space, not stress"
BrightSun,https://angel.co/company/brightsun,Algorithmic private equity deal-sourcing
Springboard Financial Services,https://angel.co/company/springboard-financial-services,Student loans for vocational training
Backchat,https://angel.co/company/backchat-1,Anonymously message your friends
Gest,https://angel.co/company/gest,Working on the most accurate gestural interface to date
ActiveNet Technologies,https://angel.co/company/activenet-technologies,data integration software
TrueRev,https://angel.co/company/truerev,FinanceOps for the 21st Century
Vugo,https://angel.co/company/vugo,The Passenger Entertainment Experience for Ridesharing & Autonomous Cars
SaaS Builders,https://angel.co/company/saas-builders,SaaS business factory 
TheraBracelet,https://angel.co/company/therabracelet,The only wearable that instantly improves your speed and strength 
Poikos,https://angel.co/company/poikos,The Quantified Selfie: Scan the body in 3D from two pictures on any device
Pear Analytics,https://angel.co/company/pear-analytics,
Purple Cow,https://angel.co/company/purple-cow,Language-Free Crowdsourcing platform for  Designs
SWOL,https://angel.co/company/swol,Daily fantasy soccer meets Clash of Clans
Vendly,https://angel.co/company/vendly-9,A free mobile marketplace in your pocket.
Hitpad,https://angel.co/company/hitpad,The most user friendly trends discovery platform
Light of Hand,https://angel.co/company/light-of-hand,Awesome card battle games on Mobile
